target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
0,3,43,C#CCN(C)CC(C)(OC(=O)[Au])C(C)C#N)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C#CCN(C)CC(C)(OC(=O)[Au])C(C)C#N)O[Cu]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'C#CCN(C)CC(C)(OC(=O)[Au])C(C)C#N)O[Cu]' for input: 'C#CCN(C)CC(C)(OC(=O)[Au])C(C)C#N)O[Cu]'",True
0,3,43,CCC(C)(O[Cu])C(=O)N(C)C(C)COC(=O)[Au],False,novel,ok,True
0,3,43,C=C(C)C(=O)NCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,C=CC(O[Cu])C(C)CC(=O)NCCOC(=O)[Au],False,novel,ok,True
0,3,43,CC(O[Cu])CCS(=O)(=O)CCOC(=O)[Au],False,novel,ok,True
0,3,43,O=C([Au])OC(CCCCCF)O[Cu],False,novel,ok,True
0,3,43,CCC(C)C(C)(CN[Cu])CC(C)NC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)CCOC(CNC(=O)[Au])C(C)(C)O[Cu],False,novel,ok,True
0,3,43,CC(CNCCOC(=O)[Au])CCO[Cu],False,novel,ok,True
0,3,43,O=CCOC(O[Cu])CC(C)NC(=O)C(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(C)OC(=O)N(C)C(CN[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CN(C(F)NC(=O)C(=O)[Au])C(C)(C)O[Cu],False,novel,ok,True
0,3,43,O=C(O)C(NCCCCN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CCNCC(CNC(=O)[Au])O[Cu])O,False,novel,ok,True
0,3,43,CC(N[Cu])CN(C)CC(F)(C)COC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)CN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
0,3,43,CNCC(=O)NCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,43,COCC(=O)NC(CCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(OC(=O)[Au])CCO[Cu],False,novel,ok,True
0,3,43,CCC(C)CNC(=O)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCCN(C)C(=O)C(CO[Cu])NC(=O)[Au],False,In the original data set,ok,True
0,3,43,CC(N[Cu])C(=O)NC(=O)C(CNC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(N[Cu])C(=O)NC(=O)C(CNC(=O)[Au]',True
0,3,43,C#CCCC(CNC(=O)CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,43,CCCCCCCC(CNC(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(C)CN(CCCN[Cu])CCOC(=O)[Au],False,novel,ok,True
0,3,43,CC([Cu])=CC(=O)NCCC(OC(=O)[Au])C(C)C,False,novel,ok,True
0,3,43,CCC(NC(=O)[Au])C(=O)NCC(CCO[Cu])OC,False,novel,ok,True
0,3,43,CCC(CNC(C)C(C)(C)(C)CO[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 7 C, 5, is greater than permitted",True
0,3,43,CC(CNCCC(C)(C)(C)CCOC(=O)[Au])O[Cu],False,novel,"Explicit valence for atom # 6 C, 5, is greater than permitted",True
0,3,43,CCCN(C)(CO[Cu])COC(=O)[Au],False,novel,"Explicit valence for atom # 3 N, 4, is greater than permitted",True
0,3,43,COC(=OC)N(C)CC(COC(=O)[Au])O[Cu],False,novel,"Explicit valence for atom # 3 O, 3, is greater than permitted",True
0,3,43,CC(C)CC(C)N(C)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(CO[Cu])(COC(=O)[Au])NC(C)C(=O)OC,False,novel,ok,True
0,3,43,CC(CSC(=O)[Au])SCCO[Cu],False,novel,ok,True
0,3,43,CCC(C)NCC(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCN(C)CCCO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(CN(C)CC(CO[Cu])OC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCCC(CN(C)CC(CO[Cu])OC(=O)[Au]',True
0,3,43,C=CC(CCNC(C)CCCOC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,CN(CCCCOC(=O)[Au])C(C)(C)O[Cu],False,novel,ok,True
0,3,43,CC(=O)N(CC)CC(OC(=O)[Au])C(C)O[Cu],False,novel,ok,True
0,3,43,CC(C)CN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(CCN(C)CCO[Cu])NC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CCCOC(C)C(=O)O[Cu])NCC(C)COC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCCOC(C)C(=O)O[Cu])NCC(C)COC(=O)[Au]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'CCCOC(C)C(=O)O[Cu])NCC(C)COC(=O)[Au]' for input: 'CCCOC(C)C(=O)O[Cu])NCC(C)COC(=O)[Au]'",True
0,3,43,CC#CC(CN(C)CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
0,3,43,CC(C)C(CC#N)NC(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(CO[Cu])NCC(CC)OC(=O)[Au],False,novel,ok,True
0,3,43,C#CC(CO[Cu])NC(=O)C(COC(=O)[Au])COC,False,novel,ok,True
0,3,43,O=C([Au])NCCNCCCCCN[Cu],False,novel,ok,True
0,3,43,C=CC(C)(C)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCOC(=O)[Au])NC(=O)CC(=C)CO[Cu],False,novel,ok,True
0,3,43,COCCNC(CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(OC(=O)[Au])C(=O)NCCO[Cu],False,novel,ok,True
0,3,43,CCC(O[Cu])(COC(=O)[Au])OC(C)(C)(C)C,False,novel,"Explicit valence for atom # 11 C, 5, is greater than permitted",True
0,3,43,CCCN(C)CC(OC(=O)[Au])C(=O)NCO[Cu],False,novel,ok,True
0,3,43,COCC(CN(C)CC(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCOCC(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,CC(CNCCNCCCF)N[Cu],False,novel,More than two ends,False
0,3,43,CCCC(CNC(=O)CC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCC(CO[Cu])NC(=O)CCCOC(=O)[Au],False,novel,ok,True
0,3,43,CC(COC(=O))CNCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(NC(=O)C(C)(C)OCC(C)NC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,COCC(C)(OC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,43,CC(C)OCC(C)NC(=O)C(CN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(OC(=O)[Au])C(=O)NCC(C)C)CO[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CC(C)(OC(=O)[Au])C(=O)NCC(C)C)CO[Cu]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'CC(C)(OC(=O)[Au])C(=O)NCC(C)C)CO[Cu]' for input: 'CC(C)(OC(=O)[Au])C(=O)NCC(C)C)CO[Cu]'",True
0,3,43,CCOC(=O)C(C(=O)NCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CN(CCNC(=O)[Au])CCCO[Cu],False,novel,ok,True
0,3,43,CC(CO[Cu])NC(COC)C(C)OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(COC(=O)[Au])NC(=O)CCNO[Cu],False,novel,ok,True
0,3,43,C=CC(C)(C)NCC(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,O=C([Au])NCC[Cu]COCCCCF,False,novel,More than one bonds at the end point,True
0,3,43,CC(CCNC(=O)CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CCC(C)N(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
0,3,43,CCCCC(N[Cu])C(C)C(C)CNC(=O)[Au],False,novel,ok,True
0,3,43,CC(CO[Cu])NC(COC(=O)[Au])C(=O)C(F)F,False,novel,ok,True
0,3,43,O=C(CN[Cu])NCCCCCOC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(CNCC(CO[Cu])OC(=O)[Au])NC,False,novel,ok,True
0,3,43,CCN(CO[Cu])CC(=O)C(NC(=O)[Au])C(C)C,False,novel,ok,True
0,3,43,CC(CCO[Cu])NC(=O)C(C)(C)NC(=O)[Au],False,In the original data set,ok,True
0,3,43,COCCC(CNC(=O)[Au])NCC(CO[Cu])C,False,novel,ok,True
0,3,43,CC(C)(CO[Cu])NC(=O)COC(=O)[Au],False,In the original data set,ok,True
0,3,43,CC(O[Cu])C(=O)C(COC(=O)[Au])NCC(=O)C,False,novel,ok,True
0,3,43,CCCCC(N[Cu])FC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCCCC(N[Cu])FC(COC(=O)[Au]',True
0,3,43,CCC(C(=O)NCCC(COC(=O)[Au])O[Cu])O[Cu],False,novel,More than two ends,False
0,3,43,CC(CCC(CF)N(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCC(C)(OC(=O)[Au])C(=O)O)O[Cu],False,novel,ok,True
0,3,43,CC(C)=CC(=O)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CNCCCCO[Cu])[Au],False,novel,ok,True
0,3,43,CSCCCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C#CCC(C)=CNC(=O)C(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(C)OCC(COC(=O)[Au])O[Cu],True,novel,ok,True
0,3,43,CC(CCCNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,CNCC(CO[Cu])NCC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CC(=O)OC(C)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(C)(CNCCN[Cu])CCNC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(C)(OC(=O)[Au])C(=O)NCCCO[Cu],False,In the original data set,ok,True
0,3,43,CN(CCOC(=O)[Au])CC(=O)OCCO[Cu],False,novel,ok,True
0,3,43,CCC(CNC(=O)CCN[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)C(C#C(=O)OC(CO[Cu])OC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(C)C(C#C(=O)OC(CO[Cu])OC(=O)[Au]',True
0,3,43,CC(CN(C)C(=O)CCNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,C=CC(CNC(C)(C)C(C)(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CNC(=O)CNC(=O)C(COC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,CCCCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,COCC(CCNC(C)CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CCC(C)C(CNC(C)CCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,CC(C)N(C)CC(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,CC(C)C(COC(=O)C(O[Cu])C(C)C)OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(O[Cu])C(COC(=O)[Au])NC(=O)O,False,novel,ok,True
0,3,43,CCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCSCCNC(COC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,43,C=C(CN(CCCF)[Au])C(C)(O[Cu])C(C)(C,False,novel,SMILES Parse Error: extra open parentheses for input: 'C=C(CN(CCCF)[Au])C(C)(O[Cu])C(C)(C',True
0,3,43,O=C([Au])NC(CN[Cu])C(=O)O,False,novel,ok,True
0,3,43,CCOCC(CCNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCC(=O)NC(CCC)(O[Cu])C(C)COC(=O)[Au],False,novel,ok,True
0,3,43,COC(=O)C(C)NC(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,O=C([Au])NCCCCCCNC(=O)CCO[Cu],False,novel,ok,True
0,3,43,CN(CCNC(=O)[Au])CC(CO[Cu])(C)(C)C,False,novel,"Explicit valence for atom # 9 C, 5, is greater than permitted",True
0,3,43,CCCCOCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCC(NC(COC(=O)[Au])CC(=O)NC)O[Cu],False,novel,ok,True
0,3,43,CC(C)NC(=O)C(CCN[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CCCN(C)CCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,C=CCC(=O)NCC(CNC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,43,CCOC(=O)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,43,CCC(CN(C)CC(C)(C#N)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CNCC(CO[Cu])(OC)CC)OC(=O)[Au],False,novel,ok,True
0,3,43,C#CC(COC(=O)NCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCOC(=O)CC(CN[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,43,CC(CNCCNC(=O)[Au])CN[Cu],False,novel,ok,True
0,3,43,C=C(F)C(=O)NC(=O)C(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC=CC(CN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC=CCN(CCO[Cu])C(C)COC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CN(C)CC(C)O[Cu])OC(=O)[Au],True,novel,ok,True
0,3,43,C=CC(CNC(=O)[Au])NCCNCCO[Cu],False,novel,ok,True
0,3,43,CC(CCNC(=O)[Au])NC(=O)C(C)(C)O[Cu],False,novel,ok,True
0,3,43,CCCC(OC(=O)[Au])C(=O)NCCCCO[Cu],False,In the original data set,ok,True
0,3,43,CC(C)(O[Cu])C(=O)OCCOCCOC(=O)[Au],False,novel,ok,True
0,3,43,CC(CO[Cu])C(=O)OCCCNC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)CC(CCOC(=O)[Au])NCC(C)N[Cu],False,novel,ok,True
0,3,43,CC(CC(=O)NC(C)COC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,CCN(=O)C(C)NCC(CO[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 2 N, 4, is greater than permitted",True
0,3,43,CC(C)(C)CNC(CCO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,N#CCCCC(CNC(CCC)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(OC(=O)[Au])C(=O)NC(C)C(C)(C)C)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C=CC(OC(=O)[Au])C(=O)NC(C)C(C)(C)C)O[Cu]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'C=CC(OC(=O)[Au])C(=O)NC(C)C(C)(C)C)O[Cu]' for input: 'C=CC(OC(=O)[Au])C(=O)NC(C)C(C)(C)C)O[Cu]'",True
0,3,43,O=C([Au])NCCCCNC(=O)C(CF)O[Cu],False,novel,ok,True
0,3,43,COC(CN(CCOC(=O)[Au])CC)CO[Cu],False,novel,ok,True
0,3,43,CCCN(CCOC(=O)[Au])C(C)NC(C)CO[Cu],False,novel,ok,True
0,3,43,C#CCCCC(CNC(CO[Cu])OC(=O)[Au])OC,False,novel,ok,True
0,3,43,C=CC(CN(C)CC(C)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CSCC(NC(=O)[Au])C(=O)N(C)CCO[Cu],False,novel,ok,True
0,3,43,CC(C)CNC(=O)C(OC(=O)[Au])C(C)(C)N[Cu],False,novel,ok,True
0,3,43,CNCCNC(=O)CC(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,CC(CCC(C)NC(CO[Cu])COC(=O)[Au])C,False,novel,ok,True
0,3,43,CC(C)(OC(=O)[Au])C(=O)NCCC=CO[Cu],False,novel,ok,True
0,3,43,N#CCN(CC#C)CC(O[Cu])C(C)COC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(N[Cu])C(OC(=O)[Au])C(C)O,False,novel,ok,True
0,3,43,COCC(C)(CN(C)CCNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,COCC(=O)NC(CN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CNC(=O)C(O[Cu])C(C)C)NC(=O)[Au],False,novel,ok,True
0,3,43,CC(CNC(=O)[Au])C(=O)N(C)(C)CO[Cu],False,novel,"Explicit valence for atom # 9 N, 4, is greater than permitted",True
0,3,43,CCC=CC(CCC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(C)(OC(=O)[Au])C(=O)NCC(C)(C)CO[Cu],False,novel,ok,True
0,3,43,COCC(C)(O[Cu])C(=O)NCC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'COCC(C)(O[Cu])C(=O)NCC(COC(=O)[Au]',True
0,3,43,CCN(CC(O[Cu])C(C)CCOC(=O)[Au])O,False,novel,ok,True
0,3,43,CSCCCNC(CN[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,C#C(CO[Cu])C(=O)NCCCOC(C=O)[Au],False,novel,"Explicit valence for atom # 1 C, 5, is greater than permitted",True
0,3,43,CCCC(C)CNCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C=C(CO[Cu])C(=O)N(C)CC(C)OC(=O)[Au],False,In the original data set,ok,True
0,3,43,CCC(CN[Cu])N(C)CCOC(=O)[Au],False,novel,ok,True
0,3,43,CCN(CCCOCC(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCNCCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCOCCC(CN(C)CCN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(O[Cu])C(=O)OCC(CNC)COC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(C)N(CCN[Cu])CC(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCNC(=O)CCCOC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,C=CC(C)(O[Cu])C(=O)C(O)[Au],False,novel,ok,True
0,3,43,CC(C)(CCO[Cu])C(=O)NCC(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(O[Cu])C(=O)OCC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)C(CNC(=O)CCCNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(CCCCNC(=O)[Au])CNCCCO[Cu],False,novel,ok,True
0,3,43,CCC(CSCCC(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C=C(CCCOC(=O)[Au])CN(C)CCO[Cu],False,novel,ok,True
0,3,43,CS(=O)CCN(CCCO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)C(CCO[Cu])C(=O)NC(=O)COC(=O)[Au],False,novel,ok,True
0,3,43,COCC(C)(CO[Cu])C(=O)NCC(C)NC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)C(CNC(=O)[Au])C(=O)N(C)CO[Cu],False,novel,ok,True
0,3,43,CC(C)(O[Cu])C(=O)NC(C)COC(C)OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(CN(C)C(C)C(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=CC(CN(C)C(C)C(COC(=O)[Au])O[Cu]',True
0,3,43,COCC(O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCN(CCCN[Cu])CCCNC(=O)[Au],False,novel,ok,True
0,3,43,O=C(O)CC(O[Cu])C(COC(=O)[Au])C(C)(=O)O,False,novel,"Explicit valence for atom # 13 C, 5, is greater than permitted",True
0,3,43,CCC(C)(C)C(=O)NC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCC(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(C)CC(CNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,COC(=O)CNCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,43,CC(C)CC(OC(=O)[Au])C(C)COCCO[Cu],False,novel,ok,True
0,3,43,C#CN(CC(CO[Cu])C(OC(=O)[Au])C(=O)O,False,novel,SMILES Parse Error: extra open parentheses for input: 'C#CN(CC(CO[Cu])C(OC(=O)[Au])C(=O)O',True
0,3,43,CC(C)C(CO[Cu])(OC(=O)[Au])C(=O)O,False,novel,ok,True
0,3,43,CC(CN(CCOC(=O)[Au])CC(C))CO[Cu],False,novel,ok,True
0,3,43,CCCC(CNCC(C)(C)N[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCCN(CCO[Cu])C(=O)CCOC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(O[Cu])C(=O)OC(C)C)OC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCCC(O[Cu])C(=O)OC(C)C)OC(=O)[Au]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'CCCC(O[Cu])C(=O)OC(C)C)OC(=O)[Au]' for input: 'CCCC(O[Cu])C(=O)OC(C)C)OC(=O)[Au]'",True
0,3,43,COC(=O)CN(C)C(=O)C(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCCC)(N[Cu])C(CNC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCCC)(N[Cu])C(CNC(=O)[Au]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'CCCC)(N[Cu])C(CNC(=O)[Au]' for input: 'CCCC)(N[Cu])C(CNC(=O)[Au]'",True
0,3,43,N#CC=COC(COC(=O)[Au])NCCC(C)O[Cu],False,novel,ok,True
0,3,43,CC(OC(=O)[Au])C(N[Cu])C(=O)NCC=CCl,False,novel,ok,True
0,3,43,CCC(O[Cu])C(OC(=O)[Au])C(=O)OCC,False,novel,ok,True
0,3,43,CC(O[Cu])C(=O)NCCOCCOC(=O)[Au],False,In the original data set,ok,True
0,3,43,CN(CC(C)(C)CNC(=O)[Au])CC(C)O[Cu],False,novel,ok,True
0,3,43,C=CC(CNC(C)CC(C)(C)NC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,C=CC(O[Cu])C(=O)NCCC(CF)OC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CN(C)CCCCCOC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,C=CCC(O[Cu])CNCC(F)(C)(F)COC(=O)[Au],False,novel,"Explicit valence for atom # 9 C, 5, is greater than permitted",True
0,3,43,O=C([Au])N(C(CO[Cu])CCCC(F)F,False,novel,SMILES Parse Error: extra open parentheses for input: 'O=C([Au])N(C(CO[Cu])CCCC(F)F',True
0,3,43,CS(=O)CCNCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)(CO[Cu])C(=O)C(C)(C)OC(C)[Au],False,novel,ok,True
0,3,43,CC(C)CN(C)CC(CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCCC(CCNC(C)OC(C)O[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CC)(C)SCC(CN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,COCC(CNC(=O)COC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,N#CCCN(CCO[Cu])CC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,43,COC(=O)C(CCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCCC(N[Cu])C(=O)NCCNC(=O)[Au],False,novel,ok,True
0,3,43,CCC(CCNC(=O)CN[Cu])COC(=O)[Au],False,novel,ok,True
0,3,43,O=C([Au])OCCC(CCNC(=O)CO[Cu])C(F)F,False,novel,ok,True
0,3,43,CCCCCCCC(CN[Cu])NC(C#N)COC(=O)[Au],False,novel,ok,True
0,3,43,CCCC#CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCCCN(CCO[Cu])CC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)CCN(C)CC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,43,CC(C)C(C)CN[Cu]CNC(=O)[Au],False,novel,More than one bonds at the end point,True
0,3,43,CC(CNCCC(C)(C)NC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,CN(CCCCO[Cu])CC(=O)CCCNC(=O)[Au],False,novel,ok,True
0,3,43,CN(CCCO[Cu])C(C)C(C)OC(=O)[Au],False,novel,ok,True
0,3,43,CCC=C(C)N(C)CCOC(=O)[Au])CO[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCC=C(C)N(C)CCOC(=O)[Au])CO[Cu]
[16:39:46] SMILES Parse Error: Failed parsing SMILES 'CCC=C(C)N(C)CCOC(=O)[Au])CO[Cu]' for input: 'CCC=C(C)N(C)CCOC(=O)[Au])CO[Cu]'",True
0,3,43,C=CC(C)(CNC(=O)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CCNC(OCC(=O)[Au])CCN[Cu],False,novel,ok,True
0,3,43,C=CCCCC(CNCCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC(CO[Cu])NC(=O)COCCCOC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCNC(=O)[Au])N(C)CCO[Cu],False,novel,ok,True
0,3,43,CC(COCC(C)(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(C)CCNC(=O)C(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CCCN(CC)C(=O)C(N(=O)[Au])C(C)O[Cu],False,novel,ok,True
0,3,43,CC(C)(OC(=O)[Au])C(=O)NCCCCO[Cu],True,In the original data set,ok,True
0,3,43,O=C([Au])NCCCNCCCS(=O)O[Cu],False,novel,ok,True
0,3,43,CCCC(C)(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,CC(CNCCC(C)OCCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C=CC(CN(C)CC(C)COC(=O)[Au])O[Cu],True,novel,ok,True
0,3,43,CC(C)CC(CN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,43,C#CC(CCOC(=O)[Au])NCC(C)(C)O[Cu],False,novel,ok,True
0,3,43,COCC(C)(C)CNC(CO[Cu])COC(=O)[Au],False,In the original data set,ok,True
0,3,43,CC(CNCCC(F)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,CC=C(=O)C(NCC(C)OC(=O)[Au])O[Cu],False,novel,"Explicit valence for atom # 2 C, 5, is greater than permitted",True
0,3,43,CC(C)C(=O)NCC(CNC(=O)[Au])C(C)N[Cu],False,novel,ok,True
0,3,43,CC(C)OCCSCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,43,C=C(C)C(COC(=O)[Au])N[Cu],False,novel,ok,True
0,3,43,COCCONC(=O)C(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,43,CC(CCC(CNCC(C)(C)O[Cu])NC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(CCC(CNCC(C)(C)O[Cu])NC(=O)[Au]',True
0,3,43,CCC(CO[Cu])CC(=O)NCCCNC(=O)[Au],False,novel,ok,True
